SCHEDID,SCHEDHOURPART,SCHEDSEQ,SCHEDCATEGORY,SCHEDTYPE,LASTUSERNAME,LASTCHANGEDATE,
MONDAY,09,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,09,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,09,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,09,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,09,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,09,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,09,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,09,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,09,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,09,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,09,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,10,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,10,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,10,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,10,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,10,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,10,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,10,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,10,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,10,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,10,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,10,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,11,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,11,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,11,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,11,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,11,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,11,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,11,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,11,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,11,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,11,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,11,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,12,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,12,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,12,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,12,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,12,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,12,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,12,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,12,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,12,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,12,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,12,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,13,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,13,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,13,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,13,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,13,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,13,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,13,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,13,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,13,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,13,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,13,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,14,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,14,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,14,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,14,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,14,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,14,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,14,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,14,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,14,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,14,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,14,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,15,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,15,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,15,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,15,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,15,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,15,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,15,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,15,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,15,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,15,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,15,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
SUNDAY,11,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
SUNDAY,11,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,16,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,16,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,16,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,16,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,16,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
SUNDAY,11,03,216,REPEAT:003,Administrator,2012.12.09 08:15:44,
SUNDAY,11,04,216,REPEAT:002,Administrator,2012.12.09 08:16:23,
SUNDAY,11,06,216,REPEAT:003,Administrator,2012.12.09 08:17:21,
SUNDAY,11,07,216,REPEAT:002,Administrator,2012.12.09 08:17:55,
SUNDAY,11,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
SUNDAY,11,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
SUNDAY,11,11,216,REPEAT:003,Administrator,2012.12.09 08:18:41,
SUNDAY,11,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,16,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,16,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,16,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,16,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,16,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,16,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,17,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,17,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,17,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,17,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,17,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,17,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,17,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,17,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,17,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,17,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,17,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,18,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,18,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,18,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,18,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,18,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,18,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,18,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,18,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,18,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,18,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,18,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,19,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,19,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,19,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,19,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,19,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,19,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,19,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,19,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,19,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,19,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,19,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,20,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,20,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,20,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,20,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,20,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,20,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,20,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,20,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,20,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,20,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,20,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,21,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,21,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,21,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,21,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,21,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,21,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,21,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,21,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,21,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,21,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,21,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,08,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,08,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,08,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,08,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,09,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,22,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,22,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,22,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,22,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,22,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,22,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,22,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,22,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,22,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,22,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,22,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
MONDAY,23,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
MONDAY,23,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
MONDAY,23,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
MONDAY,23,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
MONDAY,23,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
MONDAY,23,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
MONDAY,23,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
MONDAY,23,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
MONDAY,23,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
MONDAY,23,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
MONDAY,23,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,09,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,09,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,09,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,09,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,09,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,09,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,09,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,09,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,09,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,09,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,10,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,10,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,10,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,10,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,10,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,10,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,10,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,10,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,10,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,10,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,10,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,11,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,11,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,11,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,11,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,11,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,11,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,11,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,11,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,11,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,11,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,11,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,12,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,12,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,12,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,12,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,00,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,00,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,00,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,00,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,00,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,00,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,00,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,00,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,00,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,00,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,00,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,01,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,01,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,01,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,01,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,01,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,01,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,01,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,01,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,01,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,01,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,01,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,02,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,02,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,02,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,02,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,02,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,02,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,02,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,02,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,02,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,02,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,02,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,03,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,03,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,03,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,03,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,03,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,03,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,03,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,03,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,03,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,03,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,03,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,04,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,04,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,04,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,04,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,04,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,04,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,04,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,04,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,04,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,04,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,04,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,05,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,05,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,05,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,05,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,05,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,05,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,05,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,05,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,05,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,05,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,05,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,06,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,06,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,06,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,06,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,06,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,06,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,06,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,06,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,06,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,06,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,06,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,07,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,07,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,07,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,07,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,07,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,07,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,07,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,07,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,07,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,07,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,07,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,12,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,12,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,12,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,12,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,12,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,12,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,12,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,13,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,13,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,13,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,13,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,13,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,13,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,13,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,13,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,13,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,13,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,13,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,14,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,14,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,14,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,14,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,14,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,14,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,14,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,14,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,14,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,14,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,14,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,15,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,15,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,15,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,15,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,15,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,15,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,15,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,15,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,15,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,15,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,15,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,16,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,16,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,16,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,16,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,16,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,16,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
